TR_ID,brand,listPrice,shippingPeriod,date,category
2618,Motorola,28590,7,10/29/2012 7:01,Mobiles
2619,Nokia,14970,7,10/29/2012 7:01,Mobiles
2620,Nokia,18522,7,10/29/2012 7:01,Mobiles
2621,Samsung,3190,6,10/29/2012 7:01,Mobiles
2622,Samsung,8490,6,10/29/2012 7:01,Mobiles
2623,Sony Ericsson,16900,5,10/29/2012 7:01,Mobiles
2624,Micromax,4299,3,10/29/2012 7:02,Mobiles
2625,Sony,9550,3,10/29/2012 7:02,Mobiles
2626,Karbonn,4110,6,10/29/2012 7:02,Mobiles
2627,Karbonn,10790,7,10/29/2012 7:02,Mobiles
2628,Karbonn,6700,7,10/29/2012 7:02,Mobiles
2629,LG,27992,3,10/29/2012 7:02,Mobiles
2630,LG,7252,4,10/29/2012 7:02,Mobiles
2631,MOTOROLA,22368,6,10/29/2012 7:02,Mobiles
2632,Nokia,6210,4,10/29/2012 7:02,Mobiles
2633,Nokia,6099,3,10/29/2012 7:02,Mobiles
2634,Nokia,6116,5,10/29/2012 7:02,Mobiles
2635,Nokia,32000,3,10/29/2012 7:02,Mobiles
2636,Samsung,36900,4,10/29/2012 7:02,Mobiles
2637,Samsung,16900,6,10/29/2012 7:02,Mobiles
2638,Samsung,6790,3,10/29/2012 7:02,Mobiles
2639,Samsung,15900,4,10/29/2012 7:02,Mobiles
2640,Sony,14499,4,10/29/2012 7:02,Mobiles
2641,Sony,30999,4,10/29/2012 7:02,Mobiles
2642,Sony,19471,5,10/29/2012 7:02,Mobiles
2643,Sony,9280,3,10/29/2012 7:02,Mobiles
2644,Nokia,12174,5,10/29/2012 7:02,Mobiles
2645,HTC,20174,5,10/29/2012 7:03,Mobiles
2646,HTC,11974,6,10/29/2012 7:03,Mobiles
2647,HTC,15608,3,10/29/2012 7:03,Mobiles
2648,HTC,19600,5,10/29/2012 7:03,Mobiles
2649,Karbonn,8299,4,10/29/2012 7:03,Mobiles
2650,Karbonn,6990,7,10/29/2012 7:03,Mobiles
2651,LG,13388,3,10/29/2012 7:03,Mobiles
2652,LG,12432,5,10/29/2012 7:03,Mobiles
2653,LG,15894,3,10/29/2012 7:03,Mobiles
2654,LG,9714,5,10/29/2012 7:03,Mobiles
2655,LG,16874,3,10/29/2012 7:03,Mobiles
2656,Micromax,10040,5,10/29/2012 7:03,Mobiles
2657,MICROMAX,4950,7,10/29/2012 7:03,Mobiles
2658,Samsung,11900,3,10/29/2012 7:03,Mobiles
2659,Samsung,15500,4,10/29/2012 7:03,Mobiles
2660,Samsung,6990,5,10/29/2012 7:03,Mobiles
2661,Samsung,19500,3,10/29/2012 7:03,Mobiles
2662,Samsung,7490,4,10/29/2012 7:03,Mobiles
2663,Samsung,8490,3,10/29/2012 7:03,Mobiles
2664,Sony,17526,6,10/29/2012 7:03,Mobiles
2665,Sony,18015,4,10/29/2012 7:03,Mobiles
2666,Sony,14614,7,10/29/2012 7:03,Mobiles
2667,Micromax,3999,7,10/29/2012 7:05,Mobiles
2668,Samsung,10500,7,10/29/2012 7:05,Mobiles
2669,Micromax,998,4,10/29/2012 7:20,Mobiles
2670,Samsung,39900,3,10/29/2012 7:21,Mobiles
2671,Samsung,4990,6,10/29/2012 7:21,Mobiles
2672,HTC,10299,3,10/29/2012 7:21,Mobiles
2673,HTC,34199,5,10/29/2012 7:21,Mobiles
2674,Samsung,2490,4,10/29/2012 7:21,Mobiles
2675,Sony Ericsson,18699,3,10/29/2012 7:21,Mobiles
2676,Motorola,19999,7,10/29/2012 7:22,Mobiles
2677,HTC,8049,3,10/29/2012 7:22,Mobiles
2678,Motorola,13199,6,10/29/2012 7:22,Mobiles
2679,Micromax,1880,7,10/29/2012 7:23,Mobiles
2680,Samsung,10300,5,10/29/2012 7:40,Mobiles
2681,Micromax,1880,5,10/29/2012 7:40,Mobiles
2682,Samsung,10300,4,10/29/2012 7:41,Mobiles
2683,Samsung,16990,4,10/29/2012 7:41,Mobiles
2684,Samsung,999,6,10/29/2012 7:41,Mobiles
2685,Samsung,11900,7,10/29/2012 7:41,Mobiles
2686,Spice,3999,6,10/29/2012 7:41,Mobiles
2687,HTC,17499,5,10/29/2012 7:42,Mobiles
2688,Samsung,10300,5,10/29/2012 8:01,Mobiles
2689,HTC,16999,5,10/29/2012 8:01,Mobiles
2690,HTC,17499,6,10/29/2012 8:01,Mobiles
2691,Samsung,15900,6,10/29/2012 8:03,Mobiles
2692,Samsung,37900,4,10/29/2012 8:21,Mobiles
2693,Micromax,1880,4,10/29/2012 8:22,Mobiles
2694,Samsung,10300,7,10/29/2012 8:24,Mobiles
2695,Samsung,990,6,10/29/2012 8:40,Mobiles
2696,HTC,17499,3,10/29/2012 9:00,Mobiles
2697,Samsung,36900,7,10/29/2012 9:22,Mobiles
2698,Micromax,3999,4,10/29/2012 9:40,Mobiles
2699,Samsung,10500,5,10/29/2012 9:40,Mobiles
2700,Micromax,5999,4,10/29/2012 9:41,Mobiles
2701,Nokia,2594,3,10/29/2012 9:41,Mobiles
2702,Samsung,10500,6,10/29/2012 9:41,Mobiles
2703,Nikon,13530,4,10/29/2012 9:42,Cameras
2704,Samsung,10300,7,10/29/2012 9:43,Mobiles
2705,Micromax,1880,7,10/29/2012 10:00,Mobiles
2706,Micromax,998,6,10/29/2012 10:01,Mobiles
2707,HTC,17499,7,10/29/2012 10:01,Mobiles
2708,Samsung,10300,7,10/29/2012 10:02,Mobiles
2709,Micromax,1880,5,10/29/2012 10:20,Mobiles
2710,Samsung,990,3,10/29/2012 10:20,Mobiles
2711,Apple,45500,7,10/29/2012 10:21,Mobiles
2712,Samsung,10300,6,10/29/2012 10:22,Mobiles
2713,HTC,17499,4,10/29/2012 10:23,Mobiles
2714,Apple,45500,6,10/29/2012 10:43,Mobiles
2715,Samsung,19500,5,10/29/2012 11:01,Mobiles
2716,Micromax,1880,6,10/29/2012 11:02,Mobiles
2717,Samsung,990,6,10/29/2012 11:02,Mobiles
2718,Samsung,10300,7,10/29/2012 11:03,Mobiles
2719,HTC,17499,5,10/29/2012 11:03,Mobiles
2720,Apple,45500,4,10/29/2012 11:21,Mobiles
2721,Samsung,7490,3,10/29/2012 11:23,Mobiles
2722,Samsung,10300,6,10/29/2012 11:40,Mobiles
2723,Samsung,990,4,10/29/2012 11:40,Mobiles
2724,Samsung,990,4,10/29/2012 11:40,Mobiles
2725,Intex,887,3,10/29/2012 11:41,Mobiles
2726,Micromax,1880,3,10/29/2012 11:41,Mobiles
2727,HTC,17499,3,10/29/2012 11:42,Mobiles
2728,Micromax,998,4,10/29/2012 11:43,Mobiles
2729,Apple,45500,3,10/29/2012 12:01,Mobiles
2730,Samsung,7490,5,10/29/2012 12:02,Mobiles
2731,Samsung,37900,3,10/29/2012 12:20,Mobiles
2732,Apple,45500,3,10/29/2012 12:21,Mobiles
2733,Samsung,10300,3,10/29/2012 12:22,Mobiles
2734,Samsung,990,3,10/29/2012 12:22,Mobiles
2735,Micromax,1880,5,10/29/2012 12:40,Mobiles
2736,HTC,17499,3,10/29/2012 12:41,Mobiles
2737,Karbonn,8399,4,10/30/2012 1:21,Mobiles
2738,Micromax,1584,5,10/30/2012 1:21,Mobiles
2739,Micromax,3449,5,10/30/2012 1:21,Mobiles
2740,Samsung,7091,6,10/30/2012 1:21,Mobiles
2741,Micromax,3749,5,10/30/2012 1:23,Mobiles
2742,Nokia,6199,7,10/30/2012 1:23,Mobiles
2743,Airtyme,2809,6,10/30/2012 1:23,Mobiles
2744,Samsung,7091,5,10/30/2012 1:23,Mobiles
2745,Karbonn,8399,7,10/30/2012 1:40,Mobiles
2746,Airtyme,2809,6,10/30/2012 1:40,Mobiles
2747,HTC,10399,3,10/30/2012 1:40,Mobiles
2748,Micromax,1584,6,10/30/2012 1:40,Mobiles
2749,Micromax,3449,5,10/30/2012 1:41,Mobiles
2750,Motorola,12899,3,10/30/2012 1:41,Mobiles
2751,Sony Ericsson,14999,6,10/30/2012 1:41,Mobiles
2752,Micromax,990,6,10/30/2012 1:43,Mobiles
2753,Nokia,6199,6,10/30/2012 2:00,Mobiles
2754,Nokia,1215,4,10/30/2012 2:00,Mobiles
2755,Nokia,32000,3,10/30/2012 2:03,Mobiles
2756,Micromax,2199,7,10/30/2012 2:20,Mobiles
2757,Samsung,990,6,10/30/2012 2:21,Mobiles
2758,HTC,17849,6,10/30/2012 2:22,Mobiles
2759,HTC,18599,5,10/30/2012 2:40,Mobiles
2760,Nokia,32000,3,10/30/2012 2:41,Mobiles
2761,Samsung,39900,4,10/30/2012 3:00,Mobiles
2762,AirTyme,1549,5,10/30/2012 3:00,Mobiles
2763,AirTyme,1549,6,10/30/2012 3:00,Mobiles
2764,Motorola,19999,6,10/30/2012 3:00,Mobiles
2765,HTC,8049,5,10/30/2012 3:00,Mobiles
2766,HTC,8099,4,10/30/2012 3:00,Mobiles
2767,Motorola,13199,5,10/30/2012 3:00,Mobiles
2768,Motorola,9398,4,10/30/2012 3:00,Mobiles
2769,Samsung,34900,5,10/30/2012 3:01,Mobiles
2770,Samsung,34900,5,10/30/2012 3:01,Mobiles
2771,Arise,849,6,10/30/2012 3:01,Mobiles
2772,Karbonn,8489,6,10/30/2012 3:01,Mobiles
2773,Sony,14499,5,10/30/2012 3:01,Mobiles
2774,BlackBerry,10419,6,10/30/2012 3:01,Mobiles
2775,Karbonn,9499,4,10/30/2012 3:01,Mobiles
2776,Micromax,1880,4,10/30/2012 3:01,Mobiles
2777,Micromax,2199,3,10/30/2012 3:01,Mobiles
2778,Micromax,2750,7,10/30/2012 3:01,Mobiles
2779,Samsung,3150,4,10/30/2012 3:01,Mobiles
2780,Samsung,990,7,10/30/2012 3:01,Mobiles
2781,Samsung,949,4,10/30/2012 3:01,Mobiles
2782,Samsung,999,4,10/30/2012 3:01,Mobiles
2783,Samsung,29990,7,10/30/2012 3:01,Mobiles
2784,Samsung,7090,3,10/30/2012 3:01,Mobiles
2785,Samsung,7090,7,10/30/2012 3:01,Mobiles
2786,Samsung,7090,3,10/30/2012 3:01,Mobiles
2787,Samsung,8490,7,10/30/2012 3:01,Mobiles
2788,Spice,3999,5,10/30/2012 3:01,Mobiles
2789,Arise,849,3,10/30/2012 3:02,Mobiles
2790,Arise,1870,6,10/30/2012 3:02,Mobiles
2791,IBall,12559,6,10/30/2012 3:02,Mobiles
2792,Micromax,3750,5,10/30/2012 3:02,Mobiles
2793,Motorola,14889,3,10/30/2012 3:02,Mobiles
2794,Nokia,4589,6,10/30/2012 3:02,Mobiles
2795,Nokia,6410,7,10/30/2012 3:02,Mobiles
2796,Samsung,16990,4,10/30/2012 3:02,Mobiles
2797,Airtyme,2595,4,10/30/2012 3:02,Mobiles
2798,BlackBerry,8380,3,10/30/2012 3:02,Mobiles
2799,HTC,17849,3,10/30/2012 3:02,Mobiles
2800,IBall,2149,4,10/30/2012 3:02,Mobiles
2801,IBall,2149,4,10/30/2012 3:02,Mobiles
2802,Intex,887,7,10/30/2012 3:02,Mobiles
2803,Motorola,4599,7,10/30/2012 3:02,Mobiles
2804,Nokia,1529,5,10/30/2012 3:02,Mobiles
2805,Samsung,2490,5,10/30/2012 3:02,Mobiles
2806,Samsung,10300,3,10/30/2012 3:02,Mobiles
2807,Samsung,11900,3,10/30/2012 3:02,Mobiles
2808,HTC,11999,3,10/30/2012 3:03,Mobiles
2809,Apple,39869,6,10/30/2012 3:03,Mobiles
2810,HTC,10299,7,10/30/2012 3:03,Mobiles
2811,HTC,34199,3,10/30/2012 3:03,Mobiles
2812,Micromax,3820,6,10/30/2012 3:03,Mobiles
2813,Micromax,2199,3,10/30/2012 3:03,Mobiles
2814,Micromax,5209,5,10/30/2012 3:03,Mobiles
2815,Micromax,2369,6,10/30/2012 3:03,Mobiles
2816,Micromax,3499,5,10/30/2012 3:03,Mobiles
2817,Motorola,6549,5,10/30/2012 3:03,Mobiles
2818,Samsung,3890,3,10/30/2012 3:03,Mobiles
2819,Samsung,990,5,10/30/2012 3:03,Mobiles
2820,Samsung,2150,4,10/30/2012 3:03,Mobiles
2821,Samsung,10300,3,10/30/2012 3:03,Mobiles
2822,Samsung,29990,4,10/30/2012 3:03,Mobiles
2823,Sony Ericsson,18699,7,10/30/2012 3:03,Mobiles
2824,Spice,2949,7,10/30/2012 3:03,Mobiles
2825,Micromax,5159,7,10/30/2012 3:04,Mobiles
2826,Samsung,10300,3,10/30/2012 3:21,Mobiles
2827,Videocon,1999,5,10/30/2012 3:22,Mobiles
2828,Nikon,5290,3,10/30/2012 3:22,Cameras
2829,HTC,17849,3,10/30/2012 3:22,Mobiles
2830,Samsung,4990,7,10/30/2012 3:23,Mobiles
2831,Sony Ericsson,14999,7,10/30/2012 3:23,Mobiles
2832,Motorola,12899,3,10/30/2012 3:40,Mobiles
2833,Micromax,3449,5,10/30/2012 3:42,Mobiles
2834,Motorola,12899,7,10/30/2012 3:42,Mobiles
2835,Airtyme,2809,4,10/30/2012 3:43,Mobiles
2836,Airtyme,2809,6,10/30/2012 4:00,Mobiles
2837,Micromax,990,4,10/30/2012 4:01,Mobiles
2838,Sony Ericsson,14999,7,10/30/2012 4:01,Mobiles
2839,Samsung,15900,7,10/30/2012 4:20,Mobiles
2840,Nokia,32000,5,10/30/2012 4:21,Mobiles
2841,Samsung,6990,6,10/30/2012 4:22,Mobiles
2842,Samsung,7490,3,10/30/2012 4:22,Mobiles
2843,Motorola,12899,3,10/30/2012 4:41,Mobiles
2844,Airtyme,2809,7,10/30/2012 4:42,Mobiles
2845,Nokia,32000,4,10/30/2012 4:43,Mobiles
2846,Spice,4907,4,10/30/2012 5:01,Mobiles
2847,Samsung,990,6,10/30/2012 5:02,Mobiles
2848,Sony Ericsson,14999,6,10/30/2012 5:02,Mobiles
2849,Karbonn,8399,4,10/30/2012 5:03,Mobiles
2850,Karbonn,8399,6,10/30/2012 5:03,Mobiles
2851,HTC,10399,7,10/30/2012 5:03,Mobiles
2852,Samsung,7091,3,10/30/2012 5:03,Mobiles
2853,Micromax,3449,3,10/30/2012 5:20,Mobiles
2854,Samsung,10300,7,10/30/2012 5:20,Mobiles
2855,Nokia,6199,6,10/30/2012 5:21,Mobiles
2856,Samsung,10300,7,10/30/2012 5:21,Mobiles
2857,Samsung,7091,4,10/30/2012 5:21,Mobiles
2858,HTC,17849,3,10/30/2012 5:22,Mobiles
2859,Samsung,990,5,10/30/2012 5:22,Mobiles
2860,Nokia,6199,6,10/30/2012 5:41,Mobiles
2861,HTC,17849,4,10/30/2012 5:41,Mobiles
2862,Nokia,1215,6,10/30/2012 5:41,Mobiles
2863,Samsung,10300,6,10/30/2012 5:41,Mobiles
2864,Nokia,32000,5,10/30/2012 5:42,Mobiles
2865,Nokia,32000,5,10/30/2012 5:43,Mobiles
2866,Spice,4907,3,10/30/2012 6:00,Mobiles
2867,IBall,5899,7,10/30/2012 6:01,Mobiles
2868,Samsung,37900,5,10/30/2012 6:01,Mobiles
2869,Karbonn,8399,5,10/30/2012 6:02,Mobiles
2870,HTC,10399,4,10/30/2012 6:02,Mobiles
2871,Nokia,2594,6,10/30/2012 6:03,Mobiles
2872,Micromax,3449,7,10/30/2012 6:03,Mobiles
2873,Samsung,10300,7,10/30/2012 6:03,Mobiles
2874,Samsung,990,5,10/30/2012 6:20,Mobiles
2875,Samsung,7091,6,10/30/2012 6:20,Mobiles
2876,Samsung,6990,5,10/30/2012 6:21,Mobiles
2877,Motorola,12899,4,10/30/2012 6:21,Mobiles
2878,Micromax,990,7,10/30/2012 6:22,Mobiles
2879,Nokia,6199,5,10/30/2012 6:23,Mobiles
2880,Micromax,3749,7,10/30/2012 6:40,Mobiles
2881,HTC,17849,4,10/30/2012 6:40,Mobiles
2882,Micromax,2029,4,10/30/2012 6:40,Mobiles
2883,Motorola,12899,5,10/30/2012 6:41,Mobiles
2884,LG,6490,4,10/30/2012 7:00,Mobiles
2885,BlackBerry,15108,3,10/30/2012 7:00,Mobiles
2886,BlackBerry,9595,5,10/30/2012 7:00,Mobiles
2887,BlackBerry,11505,4,10/30/2012 7:00,Mobiles
2888,BlackBerry,11900,5,10/30/2012 7:00,Mobiles
2889,Htc,11511,5,10/30/2012 7:00,Mobiles
2890,Htc,11511,7,10/30/2012 7:00,Mobiles
2891,HTC,13135,4,10/30/2012 7:00,Mobiles
2892,Karbonn,4999,3,10/30/2012 7:00,Mobiles
2893,Nokia,9007,3,10/30/2012 7:00,Mobiles
2894,Nokia,32000,3,10/30/2012 7:00,Mobiles
2895,Apple,26485,4,10/30/2012 7:01,Mobiles
2896,Apple,38449,6,10/30/2012 7:01,Mobiles
2897,Apple,43640,6,10/30/2012 7:01,Mobiles
2898,BlackBerry,25470,6,10/30/2012 7:01,Mobiles
2899,BlackBerry,18015,6,10/30/2012 7:01,Mobiles
2900,HTC,17831,4,10/30/2012 7:01,Mobiles
2901,HTC,35198,6,10/30/2012 7:01,Mobiles
2902,HTC,35200,3,10/30/2012 7:01,Mobiles
2903,LG,4654,7,10/30/2012 7:01,Mobiles
2904,Micromax,4499,3,10/30/2012 7:01,Mobiles
2905,Micromax,6180,6,10/30/2012 7:01,Mobiles
2906,Motorola,14200,3,10/30/2012 7:01,Mobiles
2907,Motorola,28590,3,10/30/2012 7:01,Mobiles
2908,Nokia,14970,4,10/30/2012 7:01,Mobiles
2909,Nokia,18522,3,10/30/2012 7:01,Mobiles
2910,Samsung,3190,7,10/30/2012 7:01,Mobiles
2911,Samsung,8490,4,10/30/2012 7:01,Mobiles
2912,Sony Ericsson,16900,4,10/30/2012 7:01,Mobiles
2913,Arise,849,5,10/30/2012 7:01,Mobiles
2914,IBall,12559,7,10/30/2012 7:01,Mobiles
2915,Motorola,14889,3,10/30/2012 7:01,Mobiles
2916,HTC,17849,3,10/30/2012 7:01,Mobiles
2917,IBall,2149,6,10/30/2012 7:01,Mobiles
2918,Motorola,4599,3,10/30/2012 7:01,Mobiles
2919,Sony,9550,7,10/30/2012 7:02,Mobiles
2920,Karbonn,10790,5,10/30/2012 7:02,Mobiles
2921,Karbonn,6700,6,10/30/2012 7:02,Mobiles
2922,LG,7252,5,10/30/2012 7:02,Mobiles
2923,Nokia,6210,5,10/30/2012 7:02,Mobiles
2924,Nokia,6099,4,10/30/2012 7:02,Mobiles
2925,Nokia,6116,7,10/30/2012 7:02,Mobiles
2926,Nokia,32000,3,10/30/2012 7:02,Mobiles
2927,Samsung,36900,4,10/30/2012 7:02,Mobiles
2928,Samsung,16900,7,10/30/2012 7:02,Mobiles
2929,Samsung,6790,5,10/30/2012 7:02,Mobiles
2930,Sony,14499,3,10/30/2012 7:02,Mobiles
2931,Sony,30999,4,10/30/2012 7:02,Mobiles
2932,Sony,19471,4,10/30/2012 7:02,Mobiles
2933,Sony,9280,4,10/30/2012 7:02,Mobiles
2934,Arise,1870,3,10/30/2012 7:02,Mobiles
2935,Apple,45500,3,10/30/2012 7:02,Mobiles
2936,Apple,52500,7,10/30/2012 7:02,Mobiles
2937,Apple,59500,4,10/30/2012 7:02,Mobiles
2938,HTC,34199,6,10/30/2012 7:02,Mobiles
2939,Micromax,3820,5,10/30/2012 7:02,Mobiles
2940,Micromax,3499,3,10/30/2012 7:02,Mobiles
2941,Motorola,6549,4,10/30/2012 7:02,Mobiles
2942,Nokia,12174,6,10/30/2012 7:02,Mobiles
2943,Samsung,3890,7,10/30/2012 7:02,Mobiles
2944,Samsung,2150,7,10/30/2012 7:02,Mobiles
2945,Samsung,2490,4,10/30/2012 7:02,Mobiles
2946,Sony Ericsson,14999,7,10/30/2012 7:02,Mobiles
2947,Micromax,4299,6,10/30/2012 7:03,Mobiles
2948,HTC,11974,3,10/30/2012 7:03,Mobiles
2949,HTC,15608,3,10/30/2012 7:03,Mobiles
2950,Karbonn,4110,5,10/30/2012 7:03,Mobiles
2951,Karbonn,8299,6,10/30/2012 7:03,Mobiles
2952,Karbonn,6990,4,10/30/2012 7:03,Mobiles
2953,LG,27992,3,10/30/2012 7:03,Mobiles
2954,LG,13388,3,10/30/2012 7:03,Mobiles
2955,LG,12432,3,10/30/2012 7:03,Mobiles
2956,LG,15894,6,10/30/2012 7:03,Mobiles
2957,LG,9714,3,10/30/2012 7:03,Mobiles
2958,Micromax,10040,7,10/30/2012 7:03,Mobiles
2959,MICROMAX,4950,6,10/30/2012 7:03,Mobiles
2960,MOTOROLA,22368,7,10/30/2012 7:03,Mobiles
2961,Samsung,11900,7,10/30/2012 7:03,Mobiles
2962,Samsung,15500,3,10/30/2012 7:03,Mobiles
2963,Samsung,8490,4,10/30/2012 7:03,Mobiles
2964,Sony,14614,3,10/30/2012 7:03,Mobiles
2965,Spice,4907,3,10/30/2012 7:03,Mobiles
2966,Apple,39869,4,10/30/2012 7:03,Mobiles
2967,Micromax,2369,3,10/30/2012 7:03,Mobiles
2968,IBall,5899,6,10/30/2012 7:04,Mobiles
2969,Micromax,5999,3,10/30/2012 7:05,Mobiles
2970,Nokia,32000,4,10/30/2012 7:21,Mobiles
2971,Karbonn,8399,3,10/30/2012 7:22,Mobiles
2972,Airtyme,2809,7,10/30/2012 7:22,Mobiles
2973,HTC,10399,5,10/30/2012 7:22,Mobiles
2974,Micromax,3449,3,10/30/2012 7:22,Mobiles
2975,Samsung,10300,5,10/30/2012 7:22,Mobiles
2976,Nokia,6199,3,10/30/2012 7:23,Mobiles
2977,Motorola,12899,6,10/30/2012 7:23,Mobiles
2978,Samsung,7091,5,10/30/2012 7:23,Mobiles
2979,Micromax,990,3,10/30/2012 7:40,Mobiles
2980,HTC,17849,3,10/30/2012 7:40,Mobiles
2981,Micromax,2029,4,10/30/2012 7:40,Mobiles
2982,Nokia,1215,5,10/30/2012 7:40,Mobiles
2983,Arise,1870,5,10/30/2012 7:41,Mobiles
2984,Samsung,10300,3,10/30/2012 7:41,Mobiles
2985,Karbonn,8399,4,10/30/2012 7:43,Mobiles
2986,Samsung,990,4,10/30/2012 7:43,Mobiles
2987,Samsung,7091,7,10/30/2012 7:43,Mobiles
2988,Micromax,3449,7,10/30/2012 8:00,Mobiles
2989,Nokia,6199,6,10/30/2012 8:01,Mobiles
2990,Airtyme,2809,4,10/30/2012 8:01,Mobiles
2991,Motorola,12899,3,10/30/2012 8:01,Mobiles
2992,Samsung,10300,7,10/30/2012 8:01,Mobiles
2993,Micromax,3749,3,10/30/2012 8:02,Mobiles
2994,Spice,4907,3,10/30/2012 8:03,Mobiles
2995,Spice,4907,4,10/30/2012 8:22,Mobiles
2996,Samsung,39900,3,10/30/2012 8:23,Mobiles
2997,IBall,5899,3,10/30/2012 8:23,Mobiles
2998,Arise,849,3,10/30/2012 8:23,Mobiles
2999,Karbonn,8399,3,10/30/2012 8:23,Mobiles
3000,Micromax,3449,6,10/30/2012 8:23,Mobiles
3001,Nokia,6199,3,10/30/2012 8:40,Mobiles
3002,Airtyme,2809,6,10/30/2012 8:40,Mobiles
3003,Samsung,990,4,10/30/2012 8:40,Mobiles
3004,Samsung,10300,3,10/30/2012 8:40,Mobiles
3005,Samsung,7091,5,10/30/2012 8:40,Mobiles
3006,HTC,17849,5,10/30/2012 8:41,Mobiles
3007,Arise,1899,3,10/30/2012 8:42,Mobiles
3008,Motorola,12899,7,10/30/2012 8:43,Mobiles
3009,Nokia,32000,3,10/30/2012 9:00,Mobiles
3010,Spice,4907,6,10/30/2012 9:00,Mobiles
3011,Samsung,6990,6,10/30/2012 9:01,Mobiles
3012,Samsung,7490,5,10/30/2012 9:01,Mobiles
3013,Samsung,990,6,10/30/2012 9:02,Mobiles
3014,Karbonn,8399,4,10/30/2012 9:03,Mobiles
3015,Nokia,6199,3,10/30/2012 9:03,Mobiles
3016,Airtyme,2809,7,10/30/2012 9:03,Mobiles
3017,Micromax,3449,3,10/30/2012 9:03,Mobiles
3018,Samsung,10300,6,10/30/2012 9:03,Mobiles
3019,Samsung,7091,7,10/30/2012 9:03,Mobiles
3020,HTC,17849,7,10/30/2012 9:20,Mobiles
3021,Motorola,12899,7,10/30/2012 9:20,Mobiles
3022,Micromax,990,7,10/30/2012 9:21,Mobiles
3023,Micromax,2029,3,10/30/2012 9:21,Mobiles
3024,Nokia,1215,6,10/30/2012 9:21,Mobiles
3025,Sony Ericsson,14999,6,10/30/2012 9:21,Mobiles
3026,Nokia,32000,3,10/30/2012 9:23,Mobiles
3027,Motorola,12899,5,10/30/2012 9:23,Mobiles
3028,Samsung,6990,7,10/30/2012 9:40,Mobiles
3029,Samsung,7490,3,10/30/2012 9:40,Mobiles
3030,Spice,4907,5,10/30/2012 9:40,Mobiles
3031,IBall,5899,5,10/30/2012 9:42,Mobiles
3032,Samsung,37900,6,10/30/2012 9:42,Mobiles
3033,Airtyme,2809,7,10/30/2012 10:00,Mobiles
3034,Samsung,990,7,10/30/2012 10:00,Mobiles
3035,Samsung,7091,7,10/30/2012 10:00,Mobiles
3036,Nokia,32000,6,10/30/2012 10:01,Mobiles
3037,Samsung,10300,5,10/30/2012 10:01,Mobiles
3038,Samsung,6990,4,10/30/2012 10:02,Mobiles
3039,Nokia,6199,5,10/30/2012 10:02,Mobiles
3040,Karbonn,8399,4,10/30/2012 10:03,Mobiles
3041,HTC,17849,6,10/30/2012 10:03,Mobiles
3042,Micromax,3449,4,10/30/2012 10:03,Mobiles
3043,Nokia,1215,6,10/30/2012 10:20,Mobiles
3044,Samsung,7091,6,10/30/2012 10:21,Mobiles
3045,Karbonn,8399,5,10/30/2012 10:22,Mobiles
3046,Micromax,3449,5,10/30/2012 10:22,Mobiles
3047,Micromax,3749,4,10/30/2012 10:23,Mobiles
3048,Nokia,6199,6,10/30/2012 10:23,Mobiles
3049,Airtyme,2809,3,10/30/2012 10:23,Mobiles
3050,HTC,17849,7,10/30/2012 10:23,Mobiles
3051,Intex,887,4,10/30/2012 10:23,Mobiles
3052,Samsung,10300,4,10/30/2012 10:23,Mobiles
3053,Motorola,12899,4,10/30/2012 10:40,Mobiles
3054,Sony Ericsson,14999,5,10/30/2012 10:40,Mobiles
3055,Airtyme,2809,7,10/30/2012 10:41,Mobiles
3056,Micromax,1584,6,10/30/2012 10:41,Mobiles
3057,Samsung,10300,3,10/30/2012 10:41,Mobiles
3058,Samsung,7091,6,10/30/2012 10:41,Mobiles
3059,Nokia,6199,5,10/30/2012 10:42,Mobiles
3060,HTC,17849,6,10/30/2012 10:42,Mobiles
3061,Intex,887,6,10/30/2012 10:42,Mobiles
3062,Sony Ericsson,14999,7,10/30/2012 10:43,Mobiles
3063,Nokia,32000,4,10/30/2012 11:02,Mobiles
3064,Samsung,6990,3,10/30/2012 11:02,Mobiles
3065,Nokia,32000,4,10/30/2012 11:21,Mobiles
3066,Spice,4907,4,10/30/2012 11:22,Mobiles
3067,Motorola,12899,6,10/30/2012 11:41,Mobiles
3068,Samsung,990,7,10/30/2012 12:00,Mobiles
3069,Intex,887,4,10/30/2012 12:01,Mobiles
3070,Micromax,2199,6,10/30/2012 12:01,Mobiles
3071,Karbonn,8399,5,10/30/2012 12:20,Mobiles
3072,HTC,8049,7,10/30/2012 12:20,Mobiles
3073,HTC,10399,6,10/30/2012 12:20,Mobiles
3074,Micromax,3449,6,10/30/2012 12:20,Mobiles
3075,Airtyme,2809,3,10/30/2012 12:40,Mobiles
3076,Micromax,1584,6,10/30/2012 12:40,Mobiles
3077,Samsung,10300,4,10/30/2012 12:40,Mobiles
3078,Samsung,7091,6,10/30/2012 12:41,Mobiles
3079,Nokia,6199,5,10/30/2012 12:42,Mobiles
3080,Nokia,1215,5,10/30/2012 12:42,Mobiles
3081,Micromax,3749,3,10/30/2012 12:43,Mobiles
3082,Micromax,990,6,10/30/2012 12:43,Mobiles
3083,Karbonn,5400,3,10/31/2012 1:00,Mobiles
3084,Nokia,9468,5,10/31/2012 1:00,Mobiles
